Co2,PV,Demand,Time-stamp,Timestamp
35.31034483,0.1715998,0.468,,2023-01-10 07:39:00
35.34482759,0.195026,0.5,,2023-01-10 07:40:00
35.37931034,0.226184,0.528,,2023-01-10 07:41:00
35.4137931,0.246956,0.546,,2023-01-10 07:42:00
35.44827586,0.271767,0.466,,2023-01-10 07:43:00
35.48275862,0.3241586,0.526,,2023-01-10 07:44:00
35.51724138,0.3595864,0.546,,2023-01-10 07:45:00
35.55172414,0.393514,0.706,,2023-01-10 07:46:00
35.5862069,0.4434822,1.774,,2023-01-10 07:47:00
35.62068966,0.4922964,1.754,,2023-01-10 07:48:00
35.65517241,0.5442264,1.804,,2023-01-10 07:49:00
35.68965517,0.6401238,1.782,,2023-01-10 07:50:00
35.72413793,0.664704,1.018,,2023-01-10 07:51:00
35.75862069,0.7170956,1.002,,2023-01-10 07:52:00
35.79310345,0.7855278,1.002,,2023-01-10 07:53:00
35.82758621,0.822225,1.0,,2023-01-10 07:54:00
35.86206897,0.8611148,1.1,,2023-01-10 07:55:00
35.89655172,0.8682696,1.076,,2023-01-10 07:56:00
35.93103448,0.8732318,1.054,,2023-01-10 07:57:00
35.96551724,0.8821176,1.43,,2023-01-10 07:58:00
36.0,0.88858,1.332,,2023-01-10 07:59:00
36.0,0.89435,1.362,,2023-01-10 08:00:00
36.0,0.9023126,1.366,,2023-01-10 08:01:00
36.0,0.9073902,1.462,,2023-01-10 08:02:00
36.0,0.9131602,1.472,,2023-01-10 08:03:00
36.0,0.9184686,2.64,,2023-01-10 08:04:00
36.0,0.925508,1.936,,2023-01-10 08:05:00
36.0,0.935894,1.464,,2023-01-10 08:06:00
36.0,0.943972,1.088,,2023-01-10 08:07:00
36.0,0.956666,1.618,,2023-01-10 08:08:00
36.0,0.968206,2.088,,2023-01-10 08:09:00
36.0,0.978592,2.176,,2023-01-10 08:10:00
36.0,0.990132,1.916,,2023-01-10 08:11:00
36.0,0.997056,2.086,,2023-01-10 08:12:00
36.0,1.00975,2.004,,2023-01-10 08:13:00
36.0,1.03283,1.932,,2023-01-10 08:14:00
36.0,1.112456,1.878,,2023-01-10 08:15:00
36.0,1.181696,1.824,,2023-01-10 08:16:00
36.0,1.212854,1.798,,2023-01-10 08:17:00
36.0,1.195544,1.79,,2023-01-10 08:18:00
36.0,1.314406,1.788,,2023-01-10 08:19:00
36.0,1.456348,1.798,,2023-01-10 08:20:00
36.0,1.467888,1.792,,2023-01-10 08:21:00
36.0,1.47712,1.81,,2023-01-10 08:22:00
36.0,1.487506,1.816,,2023-01-10 08:23:00
36.0,1.496738,1.83,,2023-01-10 08:24:00
36.0,1.50597,1.668,,2023-01-10 08:25:00
36.0,1.519818,1.616,,2023-01-10 08:26:00
36.0,1.5579,1.686,,2023-01-10 08:27:00
36.0,1.583288,2.496,,2023-01-10 08:28:00
36.0,1.62137,3.914,,2023-01-10 08:29:00
36.0,1.65022,3.816,,2023-01-10 08:30:00
36.0,1.662914,3.842,,2023-01-10 08:31:00
36.0,1.670992,3.892,,2023-01-10 08:32:00
36.0,1.67907,3.984,,2023-01-10 08:33:00
36.0,1.685994,3.996,,2023-01-10 08:34:00
36.0,1.695226,4.016,,2023-01-10 08:35:00
36.0,1.714844,3.94,,2023-01-10 08:36:00
36.0,1.756388,3.894,,2023-01-10 08:37:00
36.0,1.796778,3.774,,2023-01-10 08:38:00
36.0,1.810626,3.664,,2023-01-10 08:39:00
36.0,1.795624,1.71,,2023-01-10 08:40:00
36.0,1.78293,1.714,,2023-01-10 08:41:00
36.0,1.791008,1.708,,2023-01-10 08:42:00
36.0,1.812934,1.8,,2023-01-10 08:43:00
36.0,1.847554,1.868,,2023-01-10 08:44:00
36.0,1.877558,1.86,,2023-01-10 08:45:00
36.0,1.891406,1.864,,2023-01-10 08:46:00
36.0,1.89833,1.858,,2023-01-10 08:47:00
36.0,1.906408,1.842,,2023-01-10 08:48:00
36.0,1.913332,1.702,,2023-01-10 08:49:00
36.0,1.919102,1.426,,2023-01-10 08:50:00
36.0,1.926026,0.664,,2023-01-10 08:51:00
36.0,1.931796,0.672,,2023-01-10 08:52:00
36.0,1.939874,0.662,,2023-01-10 08:53:00
36.0,1.949106,0.664,,2023-01-10 08:54:00
36.0,1.954876,0.408,,2023-01-10 08:55:00
36.0,1.962954,0.378,,2023-01-10 08:56:00
36.0,1.968724,0.378,,2023-01-10 08:57:00
36.0,1.987188,0.378,,2023-01-10 08:58:00
36.0,2.076046,0.352,,2023-01-10 08:59:00
36.0,2.093356,0.284,,2023-01-10 09:00:00
36.0,2.10028,0.27,,2023-01-10 09:01:00
36.0,2.107204,0.262,,2023-01-10 09:02:00
36.0,2.11182,0.294,,2023-01-10 09:03:00
36.0,2.12336,0.292,,2023-01-10 09:04:00
36.0,2.136054,0.286,,2023-01-10 09:05:00
36.0,2.138362,0.284,,2023-01-10 09:06:00
36.0,2.145286,0.282,,2023-01-10 09:07:00
36.0,2.151056,0.282,,2023-01-10 09:08:00
36.0,2.18683,0.304,,2023-01-10 09:09:00
36.0,2.242222,0.354,,2023-01-10 09:10:00
36.0,2.268764,0.326,,2023-01-10 09:11:00
36.0,2.280304,0.496,,2023-01-10 09:12:00
36.0,2.288382,2.492,,2023-01-10 09:13:00
36.0,2.297614,2.484,,2023-01-10 09:14:00
36.0,2.305692,2.478,,2023-01-10 09:15:00
36.0,2.31377,2.482,,2023-01-10 09:16:00
36.0,2.323002,2.56,,2023-01-10 09:17:00
36.0,2.328772,2.56,,2023-01-10 09:18:00
36.0,2.341466,2.544,,2023-01-10 09:19:00
36.0,2.34839,2.508,,2023-01-10 09:20:00
36.0,2.357622,2.512,,2023-01-10 09:21:00
36.0,2.364546,2.5,,2023-01-10 09:22:00
36.0,2.374932,2.512,,2023-01-10 09:23:00
36.0,2.42917,2.586,,2023-01-10 09:24:00
36.0,2.453404,2.146,,2023-01-10 09:25:00
36.0,2.45802,0.408,,2023-01-10 09:26:00
36.0,2.461482,0.404,,2023-01-10 09:27:00
36.0,2.464944,0.4,,2023-01-10 09:28:00
36.0,2.471868,0.41,,2023-01-10 09:29:00
36.0,2.479946,0.416,,2023-01-10 09:30:00
36.0,2.489178,0.338,,2023-01-10 09:31:00
36.0,2.494948,0.312,,2023-01-10 09:32:00
36.0,2.501872,0.31,,2023-01-10 09:33:00
36.0,2.508796,0.31,,2023-01-10 09:34:00
36.0,2.514566,0.314,,2023-01-10 09:35:00
36.0,2.522644,0.316,,2023-01-10 09:36:00
36.0,2.52726,0.314,,2023-01-10 09:37:00
36.0,2.534184,0.314,,2023-01-10 09:38:00
36.0,2.546878,0.346,,2023-01-10 09:39:00
36.0,2.557264,0.322,,2023-01-10 09:40:00
36.0,2.565342,0.306,,2023-01-10 09:41:00
36.0,2.568804,0.306,,2023-01-10 09:42:00
36.0,2.576882,0.256,,2023-01-10 09:43:00
36.0,2.591884,0.212,,2023-01-10 09:44:00
36.0,2.5965,0.214,,2023-01-10 09:45:00
36.0,2.60227,0.212,,2023-01-10 09:46:00
36.0,2.604578,0.212,,2023-01-10 09:47:00
36.0,2.611502,0.212,,2023-01-10 09:48:00
36.0,2.61381,0.214,,2023-01-10 09:49:00
36.0,2.617272,0.218,,2023-01-10 09:50:00
36.0,2.623042,0.248,,2023-01-10 09:51:00
36.0,2.627658,0.296,,2023-01-10 09:52:00
36.0,2.635736,0.296,,2023-01-10 09:53:00
36.0,2.63689,0.296,,2023-01-10 09:54:00
36.0,2.64266,0.294,,2023-01-10 09:55:00
36.0,2.650738,0.292,,2023-01-10 09:56:00
36.0,2.661124,0.286,,2023-01-10 09:57:00
36.0,2.661124,0.284,,2023-01-10 09:58:00
36.0,2.672664,0.282,,2023-01-10 09:59:00
36.0,2.676126,0.282,,2023-01-10 10:00:00
36.0,2.684204,0.254,,2023-01-10 10:01:00
36.0,2.684204,0.212,,2023-01-10 10:02:00
36.0,2.693436,0.212,,2023-01-10 10:03:00
36.0,2.703822,0.212,,2023-01-10 10:04:00
36.0,2.709592,0.216,,2023-01-10 10:05:00
36.0,2.707284,0.218,,2023-01-10 10:06:00
36.0,2.716516,0.218,,2023-01-10 10:07:00
36.0,2.721132,0.302,,2023-01-10 10:08:00
36.0,2.722286,0.328,,2023-01-10 10:09:00
36.0,2.724594,0.322,,2023-01-10 10:10:00
36.0,2.733826,0.316,,2023-01-10 10:11:00
36.0,2.741904,0.314,,2023-01-10 10:12:00
36.0,2.747674,0.312,,2023-01-10 10:13:00
36.0,2.748828,0.31,,2023-01-10 10:14:00
36.0,2.747674,0.308,,2023-01-10 10:15:00
36.0,2.749982,0.308,,2023-01-10 10:16:00
36.0,2.75229,0.306,,2023-01-10 10:17:00
36.0,2.754598,0.306,,2023-01-10 10:18:00
36.0,2.755752,0.304,,2023-01-10 10:19:00
36.0,2.75229,0.308,,2023-01-10 10:20:00
36.0,2.755752,0.31,,2023-01-10 10:21:00
36.0,2.762676,0.308,,2023-01-10 10:22:00
36.0,2.773062,0.312,,2023-01-10 10:23:00
36.0,2.788064,0.306,,2023-01-10 10:24:00
36.0,2.793834,0.306,,2023-01-10 10:25:00
36.0,2.790372,0.306,,2023-01-10 10:26:00
36.0,2.796142,0.258,,2023-01-10 10:27:00
36.0,2.799604,0.214,,2023-01-10 10:28:00
36.0,2.80999,0.214,,2023-01-10 10:29:00
36.0,2.80999,0.214,,2023-01-10 10:30:00
35.89655172,2.808836,0.214,,2023-01-10 10:31:00
35.79310345,2.807682,0.216,,2023-01-10 10:32:00
35.68965517,2.813452,0.27,,2023-01-10 10:33:00
35.5862069,2.823838,0.31,,2023-01-10 10:34:00
35.48275862,2.828454,0.37,,2023-01-10 10:35:00
35.37931034,2.829608,0.382,,2023-01-10 10:36:00
35.27586207,2.829608,0.618,,2023-01-10 10:37:00
35.17241379,2.824992,1.696,,2023-01-10 10:38:00
35.06896552,2.828454,0.434,,2023-01-10 10:39:00
34.96551724,2.8273,0.378,,2023-01-10 10:40:00
34.86206897,2.841148,0.376,,2023-01-10 10:41:00
34.75862069,2.843456,0.374,,2023-01-10 10:42:00
34.65517241,2.848072,0.674,,2023-01-10 10:43:00
34.55172414,2.852688,0.976,,2023-01-10 10:44:00
34.44827586,2.849226,0.368,,2023-01-10 10:45:00
34.34482759,2.849226,0.368,,2023-01-10 10:46:00
34.24137931,2.846918,0.362,,2023-01-10 10:47:00
34.13793103,2.854996,0.296,,2023-01-10 10:48:00
34.03448276,2.857304,0.22,,2023-01-10 10:49:00
33.93103448,2.864228,0.214,,2023-01-10 10:50:00
33.82758621,2.858458,0.232,,2023-01-10 10:51:00
33.72413793,2.857304,0.324,,2023-01-10 10:52:00
33.62068966,2.853842,0.372,,2023-01-10 10:53:00
33.51724138,2.85615,0.422,,2023-01-10 10:54:00
33.4137931,2.857304,0.42,,2023-01-10 10:55:00
33.31034483,2.863074,0.42,,2023-01-10 10:56:00
33.20689655,2.86192,0.332,,2023-01-10 10:57:00
33.10344828,2.860766,0.314,,2023-01-10 10:58:00
33.0,2.863074,0.312,,2023-01-10 10:59:00
33.0,2.871152,0.312,,2023-01-10 11:00:00
32.96551724,2.87346,0.312,,2023-01-10 11:01:00
32.93103448,2.888462,0.31,,2023-01-10 11:02:00
32.89655172,2.89654,0.312,,2023-01-10 11:03:00
32.86206897,2.894232,0.312,,2023-01-10 11:04:00
32.82758621,2.89077,0.312,,2023-01-10 11:05:00
32.79310345,2.881538,0.31,,2023-01-10 11:06:00
32.75862069,2.887308,0.31,,2023-01-10 11:07:00
32.72413793,2.87923,0.31,,2023-01-10 11:08:00
32.68965517,2.876922,0.31,,2023-01-10 11:09:00
32.65517241,2.881538,0.31,,2023-01-10 11:10:00
32.62068966,2.880384,0.284,,2023-01-10 11:11:00
32.5862069,2.885,0.294,,2023-01-10 11:12:00
32.55172414,2.887308,0.294,,2023-01-10 11:13:00
32.51724138,2.885,0.292,,2023-01-10 11:14:00
32.48275862,2.881538,0.292,,2023-01-10 11:15:00
32.44827586,2.882692,0.29,,2023-01-10 11:16:00
32.4137931,2.882692,0.288,,2023-01-10 11:17:00
32.37931034,2.885,0.286,,2023-01-10 11:18:00
32.34482759,2.89077,0.286,,2023-01-10 11:19:00
32.31034483,2.893078,0.286,,2023-01-10 11:20:00
32.27586207,2.889616,0.284,,2023-01-10 11:21:00
32.24137931,2.886154,0.282,,2023-01-10 11:22:00
32.20689655,2.886154,0.214,,2023-01-10 11:23:00
32.17241379,2.886154,0.214,,2023-01-10 11:24:00
32.13793103,2.886154,0.214,,2023-01-10 11:25:00
32.10344828,2.882692,0.214,,2023-01-10 11:26:00
32.06896552,2.880384,0.214,,2023-01-10 11:27:00
32.03448276,2.882692,0.212,,2023-01-10 11:28:00
32.0,2.881538,0.214,,2023-01-10 11:29:00
32.0,2.883846,0.214,,2023-01-10 11:30:00
32.0,2.880384,0.214,,2023-01-10 11:31:00
32.0,2.889616,0.214,,2023-01-10 11:32:00
32.0,2.889616,0.212,,2023-01-10 11:33:00
32.0,2.882692,0.212,,2023-01-10 11:34:00
32.0,2.882692,0.212,,2023-01-10 11:35:00
32.0,2.887308,0.336,,2023-01-10 11:36:00
32.0,2.887308,0.32,,2023-01-10 11:37:00
32.0,2.886154,0.316,,2023-01-10 11:38:00
32.0,2.888462,0.314,,2023-01-10 11:39:00
32.0,2.883846,0.316,,2023-01-10 11:40:00
32.0,2.876922,0.314,,2023-01-10 11:41:00
32.0,2.875768,0.314,,2023-01-10 11:42:00
32.0,2.875768,0.314,,2023-01-10 11:43:00
32.0,2.846918,0.314,,2023-01-10 11:44:00
32.0,2.788064,0.312,,2023-01-10 11:45:00
32.0,2.793834,0.31,,2023-01-10 11:46:00
32.0,2.791526,0.308,,2023-01-10 11:47:00
32.0,2.78691,0.308,,2023-01-10 11:48:00
32.0,2.785756,0.306,,2023-01-10 11:49:00
32.0,2.7119,0.308,,2023-01-10 11:50:00
32.0,2.669202,0.306,,2023-01-10 11:51:00
32.0,2.689974,0.306,,2023-01-10 11:52:00
32.0,2.778832,0.404,,2023-01-10 11:53:00
32.0,2.759214,0.484,,2023-01-10 11:54:00
32.0,2.783448,0.376,,2023-01-10 11:55:00
32.0,2.72921,0.374,,2023-01-10 11:56:00
32.0,2.679588,0.374,,2023-01-10 11:57:00
32.0,2.760368,0.38,,2023-01-10 11:58:00
32.0,2.768446,0.372,,2023-01-10 11:59:00
32.0,2.782294,0.37,,2023-01-10 12:00:00
32.0,2.785756,0.368,,2023-01-10 12:01:00
32.0,2.766138,0.366,,2023-01-10 12:02:00
32.0,2.77537,0.366,,2023-01-10 12:03:00
32.0,2.785756,0.364,,2023-01-10 12:04:00
32.0,2.782294,0.368,,2023-01-10 12:05:00
32.0,2.785756,0.36,,2023-01-10 12:06:00
32.0,2.77537,0.282,,2023-01-10 12:07:00
32.0,2.702668,0.282,,2023-01-10 12:08:00
32.0,2.745366,0.402,,2023-01-10 12:09:00
32.0,2.753444,0.448,,2023-01-10 12:10:00
32.0,2.773062,0.448,,2023-01-10 12:11:00
32.0,2.7696,0.446,,2023-01-10 12:12:00
32.0,2.767292,0.446,,2023-01-10 12:13:00
32.0,2.762676,0.446,,2023-01-10 12:14:00
32.0,2.766138,0.45,,2023-01-10 12:15:00
32.0,2.768446,0.448,,2023-01-10 12:16:00
32.0,2.76383,0.45,,2023-01-10 12:17:00
32.0,2.791526,0.42,,2023-01-10 12:18:00
32.0,2.79845,0.218,,2023-01-10 12:19:00
32.0,2.826146,0.34,,2023-01-10 12:20:00
32.0,2.814606,0.326,,2023-01-10 12:21:00
32.0,2.80422,0.322,,2023-01-10 12:22:00
32.0,2.808836,0.32,,2023-01-10 12:23:00
32.0,2.81576,0.318,,2023-01-10 12:24:00
32.0,2.81576,0.318,,2023-01-10 12:25:00
32.0,2.822684,0.316,,2023-01-10 12:26:00
32.0,2.819222,0.316,,2023-01-10 12:27:00
32.0,2.818068,0.316,,2023-01-10 12:28:00
32.0,2.816914,0.314,,2023-01-10 12:29:00
32.0,2.812298,0.312,,2023-01-10 12:30:00
32.0,2.805374,0.314,,2023-01-10 12:31:00
32.0,2.801912,0.312,,2023-01-10 12:32:00
32.0,2.799604,0.312,,2023-01-10 12:33:00
32.0,2.79268,0.31,,2023-01-10 12:34:00
32.0,2.78691,0.31,,2023-01-10 12:35:00
32.0,2.782294,0.808,,2023-01-10 12:36:00
32.0,2.774216,1.3,,2023-01-10 12:37:00
32.0,2.768446,0.31,,2023-01-10 12:38:00
32.0,2.766138,0.25,,2023-01-10 12:39:00
32.0,2.762676,0.218,,2023-01-10 12:40:00
32.0,2.759214,0.352,,2023-01-10 12:41:00
32.0,2.753444,0.294,,2023-01-10 12:42:00
32.0,2.75229,0.294,,2023-01-10 12:43:00
32.0,2.748828,0.294,,2023-01-10 12:44:00
32.0,2.745366,0.292,,2023-01-10 12:45:00
32.0,2.741904,0.29,,2023-01-10 12:46:00
32.0,2.737288,0.29,,2023-01-10 12:47:00
32.0,2.73498,0.288,,2023-01-10 12:48:00
32.0,2.728056,0.288,,2023-01-10 12:49:00
32.0,2.72344,0.814,,2023-01-10 12:50:00
32.0,2.722286,1.728,,2023-01-10 12:51:00
32.0,2.718824,1.598,,2023-01-10 12:52:00
32.0,2.714208,1.316,,2023-01-10 12:53:00
32.0,2.713054,1.356,,2023-01-10 12:54:00
32.0,2.707284,1.396,,2023-01-10 12:55:00
32.0,2.703822,1.346,,2023-01-10 12:56:00
32.0,2.701514,1.346,,2023-01-10 12:57:00
32.0,2.696898,1.334,,2023-01-10 12:58:00
32.0,2.695744,1.332,,2023-01-10 12:59:00
32.0,2.689974,1.322,,2023-01-10 13:00:00
31.96551724,2.684204,1.318,,2023-01-10 13:01:00
31.93103448,2.680742,1.322,,2023-01-10 13:02:00
31.89655172,2.674972,1.376,,2023-01-10 13:03:00
31.86206897,2.668048,1.436,,2023-01-10 13:04:00
31.82758621,2.66574,1.428,,2023-01-10 13:05:00
31.79310345,2.658816,1.43,,2023-01-10 13:06:00
31.75862069,2.657662,1.43,,2023-01-10 13:07:00
31.72413793,2.650738,1.432,,2023-01-10 13:08:00
31.68965517,2.644968,1.436,,2023-01-10 13:09:00
31.65517241,2.638044,1.432,,2023-01-10 13:10:00
31.62068966,2.632274,1.518,,2023-01-10 13:11:00
31.5862069,2.626504,1.506,,2023-01-10 13:12:00
31.55172414,2.61958,1.494,,2023-01-10 13:13:00
31.51724138,2.612656,1.498,,2023-01-10 13:14:00
31.48275862,2.604578,1.506,,2023-01-10 13:15:00
31.44827586,2.601116,1.508,,2023-01-10 13:16:00
31.4137931,2.593038,1.504,,2023-01-10 13:17:00
31.37931034,2.587268,1.512,,2023-01-10 13:18:00
31.34482759,2.583806,1.512,,2023-01-10 13:19:00
31.31034483,2.578036,1.508,,2023-01-10 13:20:00
31.27586207,2.572266,1.51,,2023-01-10 13:21:00
31.24137931,2.56765,1.502,,2023-01-10 13:22:00
31.20689655,2.560726,1.452,,2023-01-10 13:23:00
31.17241379,2.558418,0.778,,2023-01-10 13:24:00
31.13793103,2.549186,0.364,,2023-01-10 13:25:00
31.10344828,2.542262,0.364,,2023-01-10 13:26:00
31.06896552,2.536492,0.364,,2023-01-10 13:27:00
31.03448276,2.526106,0.364,,2023-01-10 13:28:00
31.0,2.518028,0.36,,2023-01-10 13:29:00
31.0,2.513412,0.36,,2023-01-10 13:30:00
30.96551724,2.508796,0.364,,2023-01-10 13:31:00
30.93103448,2.50418,0.354,,2023-01-10 13:32:00
30.89655172,2.49841,0.346,,2023-01-10 13:33:00
30.86206897,2.491486,0.284,,2023-01-10 13:34:00
30.82758621,2.48687,0.294,,2023-01-10 13:35:00
30.79310345,2.47533,0.294,,2023-01-10 13:36:00
30.75862069,2.468406,0.292,,2023-01-10 13:37:00
30.72413793,2.461482,0.292,,2023-01-10 13:38:00
30.68965517,2.454558,0.292,,2023-01-10 13:39:00
30.65517241,2.451096,0.294,,2023-01-10 13:40:00
30.62068966,2.441864,0.292,,2023-01-10 13:41:00
30.5862069,2.437248,0.286,,2023-01-10 13:42:00
30.55172414,2.426862,0.286,,2023-01-10 13:43:00
30.51724138,2.421092,0.288,,2023-01-10 13:44:00
30.48275862,2.413014,0.29,,2023-01-10 13:45:00
30.44827586,2.407244,0.282,,2023-01-10 13:46:00
30.4137931,2.40032,0.298,,2023-01-10 13:47:00
30.37931034,2.39455,0.406,,2023-01-10 13:48:00
30.34482759,2.384164,0.404,,2023-01-10 13:49:00
30.31034483,2.374932,0.4,,2023-01-10 13:50:00
30.27586207,2.369162,0.4,,2023-01-10 13:51:00
30.24137931,2.358776,0.396,,2023-01-10 13:52:00
30.20689655,2.34839,0.396,,2023-01-10 13:53:00
30.17241379,2.340312,0.396,,2023-01-10 13:54:00
30.13793103,2.333388,0.394,,2023-01-10 13:55:00
30.10344828,2.327618,0.388,,2023-01-10 13:56:00
30.06896552,2.318386,0.384,,2023-01-10 13:57:00
30.03448276,2.308,0.384,,2023-01-10 13:58:00
30.0,2.30223,0.386,,2023-01-10 13:59:00
30.0,2.292998,0.392,,2023-01-10 14:00:00
30.03448276,2.283766,0.386,,2023-01-10 14:01:00
30.06896552,2.275688,0.382,,2023-01-10 14:02:00
30.10344828,2.266456,0.378,,2023-01-10 14:03:00
30.13793103,2.25607,0.384,,2023-01-10 14:04:00
30.17241379,2.2503,0.412,,2023-01-10 14:05:00
30.20689655,2.242222,0.456,,2023-01-10 14:06:00
30.24137931,2.23299,0.362,,2023-01-10 14:07:00
30.27586207,2.226066,0.362,,2023-01-10 14:08:00
30.31034483,2.21568,0.44,,2023-01-10 14:09:00
30.34482759,2.20414,0.466,,2023-01-10 14:10:00
30.37931034,2.191446,0.46,,2023-01-10 14:11:00
30.4137931,2.187984,0.464,,2023-01-10 14:12:00
30.44827586,2.177598,0.462,,2023-01-10 14:13:00
30.48275862,2.168366,0.462,,2023-01-10 14:14:00
30.51724138,2.16375,0.46,,2023-01-10 14:15:00
30.55172414,2.154518,0.428,,2023-01-10 14:16:00
30.5862069,2.142978,0.402,,2023-01-10 14:17:00
30.62068966,2.1349,0.332,,2023-01-10 14:18:00
30.65517241,2.12336,0.294,,2023-01-10 14:19:00
30.68965517,2.114128,0.29,,2023-01-10 14:20:00
30.72413793,2.102588,0.282,,2023-01-10 14:21:00
30.75862069,2.091048,0.284,,2023-01-10 14:22:00
30.79310345,2.08297,0.284,,2023-01-10 14:23:00
30.82758621,2.07143,0.282,,2023-01-10 14:24:00
30.86206897,2.061044,0.282,,2023-01-10 14:25:00
30.89655172,2.05412,0.284,,2023-01-10 14:26:00
30.93103448,2.044888,0.284,,2023-01-10 14:27:00
30.96551724,2.033348,0.334,,2023-01-10 14:28:00
31.0,2.021808,0.376,,2023-01-10 14:29:00
31.0,2.009114,0.38,,2023-01-10 14:30:00
30.89655172,1.998728,0.382,,2023-01-10 14:31:00
30.79310345,1.989496,0.482,,2023-01-10 14:32:00
30.68965517,1.97911,0.49,,2023-01-10 14:33:00
30.5862069,1.969878,0.486,,2023-01-10 14:34:00
30.48275862,1.966416,0.484,,2023-01-10 14:35:00
30.37931034,1.957184,0.48,,2023-01-10 14:36:00
30.27586207,1.949106,0.478,,2023-01-10 14:37:00
30.17241379,1.939874,0.476,,2023-01-10 14:38:00
30.06896552,1.930642,0.474,,2023-01-10 14:39:00
29.96551724,1.90987,0.472,,2023-01-10 14:40:00
29.86206897,1.870634,0.466,,2023-01-10 14:41:00
29.75862069,1.826782,0.428,,2023-01-10 14:42:00
29.65517241,1.810626,0.388,,2023-01-10 14:43:00
29.55172414,1.784084,0.388,,2023-01-10 14:44:00
29.44827586,1.758696,0.386,,2023-01-10 14:45:00
29.34482759,1.732154,0.386,,2023-01-10 14:46:00
29.24137931,1.709074,0.388,,2023-01-10 14:47:00
29.13793103,1.694072,0.45,,2023-01-10 14:48:00
29.03448276,1.68484,0.46,,2023-01-10 14:49:00
28.93103448,1.677916,0.462,,2023-01-10 14:50:00
28.82758621,1.666376,0.378,,2023-01-10 14:51:00
28.72413793,1.657144,0.362,,2023-01-10 14:52:00
28.62068966,1.64445,0.366,,2023-01-10 14:53:00
28.51724138,1.630602,0.366,,2023-01-10 14:54:00
28.4137931,1.623678,0.366,,2023-01-10 14:55:00
28.31034483,1.614446,0.366,,2023-01-10 14:56:00
28.20689655,1.60406,0.362,,2023-01-10 14:57:00
28.10344828,1.59252,0.316,,2023-01-10 14:58:00
28.0,1.583288,0.29,,2023-01-10 14:59:00
28.0,1.571748,0.278,,2023-01-10 15:00:00
27.96551724,1.559054,0.276,,2023-01-10 15:01:00
27.93103448,1.547514,0.276,,2023-01-10 15:02:00
27.89655172,1.537128,0.276,,2023-01-10 15:03:00
27.86206897,1.525588,0.274,,2023-01-10 15:04:00
27.82758621,1.515202,0.276,,2023-01-10 15:05:00
27.79310345,1.492122,0.274,,2023-01-10 15:06:00
27.75862069,1.415958,0.274,,2023-01-10 15:07:00
27.72413793,1.385954,0.274,,2023-01-10 15:08:00
27.68965517,1.301712,0.276,,2023-01-10 15:09:00
27.65517241,1.268246,0.276,,2023-01-10 15:10:00
27.62068966,1.2117,0.274,,2023-01-10 15:11:00
27.5862069,1.179388,0.274,,2023-01-10 15:12:00
27.55172414,1.143614,0.276,,2023-01-10 15:13:00
27.51724138,1.143614,0.274,,2023-01-10 15:14:00
27.48275862,1.081298,0.272,,2023-01-10 15:15:00
27.44827586,1.042062,0.358,,2023-01-10 15:16:00
27.4137931,1.01552,0.382,,2023-01-10 15:17:00
27.37931034,1.017828,0.38,,2023-01-10 15:18:00
27.34482759,0.964744,0.376,,2023-01-10 15:19:00
27.31034483,0.945126,0.378,,2023-01-10 15:20:00
27.27586207,0.938202,0.374,,2023-01-10 15:21:00
27.24137931,0.8961964,0.374,,2023-01-10 15:22:00
27.20689655,0.8802712,0.37,,2023-01-10 15:23:00
27.17241379,0.8449588,0.37,,2023-01-10 15:24:00
27.13793103,0.8208402,0.372,,2023-01-10 15:25:00
27.10344828,0.7831044,0.37,,2023-01-10 15:26:00
27.06896552,0.7326746,0.37,,2023-01-10 15:27:00
27.03448276,0.7173264,0.37,,2023-01-10 15:28:00
27.0,0.6539718,0.368,,2023-01-10 15:29:00
27.0,0.6132356,0.45,,2023-01-10 15:30:00
27.0,0.5684604,0.44,,2023-01-10 15:31:00
27.0,0.5409952,0.44,,2023-01-10 15:32:00
27.0,0.5137608,0.438,,2023-01-10 15:33:00
27.0,0.5012976,0.436,,2023-01-10 15:34:00
27.0,0.4751018,0.384,,2023-01-10 15:35:00
27.0,0.4513294,0.346,,2023-01-10 15:36:00
27.0,0.426403,0.342,,2023-01-10 15:37:00
27.0,0.4195944,0.372,,2023-01-10 15:38:00
27.0,0.4120934,0.336,,2023-01-10 15:39:00
27.0,0.3853206,0.268,,2023-01-10 15:40:00
27.0,0.3497774,0.268,,2023-01-10 15:41:00
27.0,0.3155036,0.268,,2023-01-10 15:42:00
27.0,0.309272,0.268,,2023-01-10 15:43:00
27.0,0.2311462,0.268,,2023-01-10 15:44:00
27.0,0.275806,0.268,,2023-01-10 15:45:00
27.0,0.235416,0.322,,2023-01-10 15:46:00
27.0,0.2272226,0.356,,2023-01-10 15:47:00
27.0,0.2234144,0.354,,2023-01-10 15:48:00
27.0,0.2142978,0.356,,2023-01-10 15:49:00
27.0,0.2171828,0.356,,2023-01-10 15:50:00
27.0,0.223876,0.358,,2023-01-10 15:51:00
27.0,0.2029886,0.356,,2023-01-10 15:52:00
27.0,0.18464,0.354,,2023-01-10 15:53:00
27.0,0.1247474,0.334,,2023-01-10 15:54:00
27.0,0.1703304,0.302,,2023-01-10 15:55:00
27.0,0.1810626,0.298,,2023-01-10 15:56:00
27.0,0.1763312,0.4,,2023-01-10 15:57:00
27.0,0.170215,0.322,,2023-01-10 15:58:00
